result,datatype,encoding,compressor,column,row,start_time/ms,end_time/ms,import_elapsed_time/s,query_elapsed_time/s,data_size/b,compression_rate,tsfile_count
result,INT32,TS_2DIFF,GZIP,3,1000w,1682733365012,1682734155396,116.718,668.865,4543941,60.63021,115
result,INT32,TS_2DIFF,GZIP,5,10w,1682734181518,1682734199449,3.4,11.759,74814,47.90795,1
result,INT32,TS_2DIFF,GZIP,5,100w,1682734225537,1682734351189,16.273,106.438,751811,47.6718,11
result,INT32,TS_2DIFF,GZIP,5,1000w,1682734377311,1682735564408,137.855,1044.392,7523393,47.6381,115
result,INT32,TS_2DIFF,ZSTD,1,10w,1682735590503,1682735599616,2.775,3.589,11409,168.11657,1
result,INT32,TS_2DIFF,ZSTD,1,100w,1682735625731,1682735663530,11.105,23.773,115095,166.64531,11
result,INT32,TS_2DIFF,ZSTD,1,1000w,1682735689646,1682736002726,86.346,222.517,1152264,166.45495,115
result,INT32,TS_2DIFF,ZSTD,3,10w,1682736028856,1682736042369,3.131,7.654,35651,77.28019,1
result,INT32,TS_2DIFF,ZSTD,3,100w,1682736068487,1682736145808,14.019,60.106,358709,76.80353,11
result,INT32,TS_2DIFF,ZSTD,3,1000w,1682736171929,1682736940906,117.004,647.174,3587897,76.78596,115
result,INT32,TS_2DIFF,ZSTD,5,10w,1682736967017,1682736985470,3.666,11.902,58947,60.8036,1
result,INT32,TS_2DIFF,ZSTD,5,100w,1682737011583,1682737130018,16.127,98.875,592891,60.44988,11
result,INT32,TS_2DIFF,ZSTD,5,1000w,1682737156138,1682738266804,140.436,964.967,5929739,60.44114,115
result,INT32,TS_2DIFF,LZMA2,1,10w,1682738292915,1682738302108,2.852,3.584,10665,179.84454,1
result,INT32,TS_2DIFF,LZMA2,1,100w,1682738328241,1682738367702,11.882,24.532,107867,177.81195,11
result,INT32,TS_2DIFF,LZMA2,1,1000w,1682738393823,1682738720501,89.314,233.207,1080706,177.47661,115
result,INT32,TS_2DIFF,LZMA2,3,10w,1682738746619,1682738761369,3.245,7.999,33613,81.96579,1
result,INT32,TS_2DIFF,LZMA2,3,100w,1682738787484,1682738877615,15.393,71.025,338655,81.35157,11
result,INT32,TS_2DIFF,LZMA2,3,1000w,1682738903728,1682739664965,119.35,636.722,3386796,81.34535,115
result,INT32,TS_2DIFF,LZMA2,5,10w,1682739691103,1682739711127,3.528,12.077,55513,64.56488,1
result,INT32,TS_2DIFF,LZMA2,5,100w,1682739737244,1682739857437,17.232,99.421,559103,64.10302,11
result,INT32,TS_2DIFF,LZMA2,5,1000w,1682739883523,1682741032615,138.466,1004.21,5590798,64.10537,115
result,INT32,GORILLA,UNCOMPRESSED,1,10w,1682741058719,1682741068091,2.856,3.712,182190,10.52771,1
result,INT32,GORILLA,UNCOMPRESSED,1,100w,1682741094196,1682741135424,11.478,26.946,1822334,10.52499,11
result,INT32,GORILLA,UNCOMPRESSED,1,1000w,1682741161515,1682741513471,87.955,259.924,18224330,10.52439,115
result,INT32,GORILLA,UNCOMPRESSED,3,10w,1682741539694,1682741554326,3.146,8.752,545972,5.04626,1
result,INT32,GORILLA,UNCOMPRESSED,3,100w,1682741580440,1682741674550,14.383,76.846,5460694,5.04517,11
result,INT32,GORILLA,UNCOMPRESSED,3,1000w,1682741700668,1682742532757,118.294,708.445,54608914,5.04497,115
result,INT32,GORILLA,UNCOMPRESSED,5,10w,1682742558883,1682742579052,3.462,13.92,909810,3.9395,1
result,INT32,GORILLA,UNCOMPRESSED,5,100w,1682742605181,1682742751044,17.159,125.801,9099399,3.93874,11
result,INT32,GORILLA,UNCOMPRESSED,5,1000w,1682742777163,1682744169670,144.606,1243.224,90995243,3.93867,115
result,INT32,GORILLA,SNAPPY,1,10w,1682744195800,1682744204919,2.954,3.409,17328,110.69073,1
result,INT32,GORILLA,SNAPPY,1,100w,1682744231033,1682744269338,11.362,24.025,174349,110.00952,11
result,INT32,GORILLA,SNAPPY,1,1000w,1682744295458,1682744616554,86.898,230.089,1745743,109.86729,115
result,INT32,GORILLA,SNAPPY,3,10w,1682744642665,1682744656575,3.258,7.916,51359,53.64468,1
result,INT32,GORILLA,SNAPPY,3,100w,1682744682678,1682744762864,13.917,63.434,516335,53.3571,11
result,INT32,GORILLA,SNAPPY,3,1000w,1682744788966,1682745585655,114.908,677.311,5168009,53.30876,115
result,INT32,GORILLA,SNAPPY,5,10w,1682745611775,1682745629926,3.39,11.978,85511,41.91537,1
result,INT32,GORILLA,SNAPPY,5,100w,1682745656038,1682745783689,16.201,108.512,859124,41.71717,11
result,INT32,GORILLA,SNAPPY,5,1000w,1682745809795,1682747049373,136.609,1098.306,8595017,41.69861,115
result,INT32,GORILLA,LZ4,1,10w,1682747075479,1682747084312,2.812,3.305,10441,183.703,1
result,INT32,GORILLA,LZ4,1,100w,1682747110435,1682747147471,11.451,22.637,105718,181.42646,11
result,INT32,GORILLA,LZ4,1,1000w,1682747173576,1682747483897,89.096,217.166,1060797,180.80749,115
result,INT32,GORILLA,LZ4,3,10w,1682747510014,1682747522676,3.086,6.849,30769,89.54204,1
result,INT32,GORILLA,LZ4,3,100w,1682747548798,1682747628065,13.741,62.477,311167,88.53805,11
result,INT32,GORILLA,LZ4,3,1000w,1682747654186,1682748389609,114.49,614.723,3120488,88.28751,115
result,INT32,GORILLA,LZ4,5,10w,1682748415729,1682748432406,3.66,10.245,51157,70.06265,1
result,INT32,GORILLA,LZ4,5,100w,1682748458533,1682748568639,15.84,91.253,517114,69.30811,11
result,INT32,GORILLA,LZ4,5,1000w,1682748594757,1682749642981,136.257,906.565,5184320,69.13157,115
result,INT32,GORILLA,GZIP,1,10w,1682749669094,1682749678014,2.778,3.439,9703,197.67495,1
result,INT32,GORILLA,GZIP,1,100w,1682749704137,1682749741729,11.548,23.245,97986,195.74266,11
result,INT32,GORILLA,GZIP,1,1000w,1682749767834,1682750081773,87.812,221.978,981737,195.36805,115
result,INT32,GORILLA,GZIP,3,10w,1682750107887,1682750120968,3.276,7.013,28554,96.48771,1
result,INT32,GORILLA,GZIP,3,100w,1682750147082,1682750228509,13.968,64.59,288184,95.59903,11
result,INT32,GORILLA,GZIP,3,1000w,1682750254628,1682750996864,113.968,623.654,2887977,95.39553,115
result,INT32,GORILLA,GZIP,5,10w,1682751022973,1682751039757,3.531,10.551,47463,75.51524,1
result,INT32,GORILLA,GZIP,5,100w,1682751065868,1682751182546,16.852,96.943,478833,74.84902,11
result,INT32,GORILLA,GZIP,5,1000w,1682751208651,1682752367962,143.488,1011.138,4796923,74.7146,115
result,INT32,GORILLA,ZSTD,1,10w,1682752394088,1682752402967,2.846,3.329,7266,263.97481,1
result,INT32,GORILLA,ZSTD,1,100w,1682752429079,1682752466513,11.368,23.271,73560,260.74009,11
result,INT32,GORILLA,ZSTD,1,1000w,1682752492618,1682752798220,84.714,217.014,737194,260.1758,115
result,INT32,GORILLA,ZSTD,3,10w,1682752824339,1682752837838,3.179,7.519,21226,129.79897,1
result,INT32,GORILLA,ZSTD,3,100w,1682752863946,1682752945001,13.71,64.44,214599,128.3795,11
result,INT32,GORILLA,ZSTD,3,1000w,1682752971114,1682753658955,110.968,572.279,2149377,128.17673,115
result,INT32,GORILLA,ZSTD,5,10w,1682753685067,1682753703117,3.494,11.703,35257,101.65882,1
result,INT32,GORILLA,ZSTD,5,100w,1682753729233,1682753854539,16.285,106.123,356194,100.61984,11
result,INT32,GORILLA,ZSTD,5,1000w,1682753880639,1682754967437,137.073,945.061,3565918,100.50713,115
result,INT32,GORILLA,LZMA2,1,10w,1682754993550,1682755002600,2.767,3.532,8604,222.92434,1
result,INT32,GORILLA,LZMA2,1,100w,1682755028707,1682755067216,11.916,23.594,87080,220.25771,11
result,INT32,GORILLA,LZMA2,1,1000w,1682755093352,1682755410695,87.19,226.021,873111,219.67429,115
result,INT32,GORILLA,LZMA2,3,10w,1682755436811,1682755450950,3.246,7.532,25276,109.00115,1
result,INT32,GORILLA,LZMA2,3,100w,1682755477068,1682755561328,14.63,66.226,255296,107.91439,11
result,INT32,GORILLA,LZMA2,3,1000w,1682755587452,1682756298273,115.24,590.588,2556993,107.74379,115
result,INT32,GORILLA,LZMA2,5,10w,1682756324408,1682756343446,3.597,11.053,41984,85.37026,1
result,INT32,GORILLA,LZMA2,5,100w,1682756369575,1682756495975,16.711,106.2,423908,84.54708,11
result,INT32,GORILLA,LZMA2,5,1000w,1682756522099,1682757729761,139.861,1061.741,4244839,84.43199,115
result,INT32,FREQ,UNCOMPRESSED,1,10w,1682757755882,1682757765045,2.837,3.624,184689,10.38525,1
result,INT32,FREQ,UNCOMPRESSED,1,100w,1682757791177,1682757831237,11.488,25.72,1845248,10.39429,11
result,INT32,FREQ,UNCOMPRESSED,1,1000w,1682757857361,1682758192610,87.501,243.599,18440196,10.40119,115
result,INT32,FREQ,UNCOMPRESSED,3,10w,1682758218723,1682758232397,3.108,7.738,561907,4.90315,1
result,INT32,FREQ,UNCOMPRESSED,3,100w,1682758258511,1682758349859,13.923,74.492,5625740,4.89715,11
result,INT32,FREQ,UNCOMPRESSED,3,1000w,1682758375981,1682759226459,114.139,731.68,56306892,4.89283,115
result,INT32,FREQ,UNCOMPRESSED,5,10w,1682759252585,1682759270789,3.661,11.738,934878,3.83386,1
result,INT32,FREQ,UNCOMPRESSED,5,100w,1682759296909,1682759434177,16.257,118.028,9347591,3.83416,11
result,INT32,FREQ,UNCOMPRESSED,5,1000w,1682759460289,1682760755921,137.751,1153.135,93466696,3.83452,115
result,INT32,FREQ,SNAPPY,1,10w,1682760782046,1682760791106,2.799,3.514,171445,11.18753,1
result,INT32,FREQ,SNAPPY,1,100w,1682760817229,1682760854644,11.504,23.034,1713056,11.19639,11
result,INT32,FREQ,SNAPPY,1,1000w,1682760880730,1682761189614,85.63,219.191,17119426,11.20365,115
result,INT32,FREQ,SNAPPY,3,10w,1682761215733,1682761228567,3.185,6.908,522201,5.27599,1
result,INT32,FREQ,SNAPPY,3,100w,1682761254675,1682761328522,13.741,57.179,5229450,5.26826,11
result,INT32,FREQ,SNAPPY,3,1000w,1682761354649,1682762046422,113.024,574.09,52347572,5.2629,115
result,INT32,FREQ,SNAPPY,5,10w,1682762072547,1682762089201,3.418,10.482,868708,4.12591,1
result,INT32,FREQ,SNAPPY,5,100w,1682762115324,1682762225582,16.101,91.181,8687181,4.12564,11
result,INT32,FREQ,SNAPPY,5,1000w,1682762251696,1682763316535,135.792,924.093,86868596,4.12577,115
result,INT32,FREQ,LZ4,1,10w,1682763342653,1682763351488,2.73,3.292,172086,11.14582,1
result,INT32,FREQ,LZ4,1,100w,1682763377609,1682763413844,11.765,21.666,1718788,11.15905,11
result,INT32,FREQ,LZ4,1,1000w,1682763439957,1682763732236,87.623,200.597,17171899,11.16941,115
result,INT32,FREQ,LZ4,3,10w,1682763758360,1682763770723,3.182,6.359,524130,5.25654,1
result,INT32,FREQ,LZ4,3,100w,1682763796833,1682763865091,14.016,51.264,5245513,5.25213,11
result,INT32,FREQ,LZ4,3,1000w,1682763891202,1682764513095,112.927,504.224,52484513,5.24917,115
result,INT32,FREQ,LZ4,5,10w,1682764539220,1682764556066,3.637,10.429,871832,4.11109,1
result,INT32,FREQ,LZ4,5,100w,1682764582187,1682764685030,16.104,83.714,8713792,4.11304,11
result,INT32,FREQ,LZ4,5,1000w,1682764711134,1682765754225,135.746,902.412,87100132,4.11481,115
result,INT32,FREQ,GZIP,1,10w,1682765780346,1682765789220,2.837,3.221,167024,11.4836,1
result,INT32,FREQ,GZIP,1,100w,1682765815339,1682765851958,12.109,21.663,1670671,11.48044,11
result,INT32,FREQ,GZIP,1,1000w,1682765878066,1682766174593,86.556,205.865,16709322,11.47862,115
result,INT32,FREQ,GZIP,3,10w,1682766200692,1682766213692,3.267,6.98,508163,5.42169,1
result,INT32,FREQ,GZIP,3,100w,1682766239792,1682766315463,13.816,58.802,5090442,5.41212,11
result,INT32,FREQ,GZIP,3,1000w,1682766341584,1682767037952,114.299,577.342,50968514,5.4053,115
result,INT32,FREQ,GZIP,5,10w,1682767064069,1682767081155,3.564,10.673,845321,4.24,1
result,INT32,FREQ,GZIP,5,100w,1682767107260,1682767213010,16.034,86.646,8458139,4.23736,11
result,INT32,FREQ,GZIP,5,1000w,1682767239111,1682768320312,136.505,939.877,84616051,4.2356,115
result,INT32,FREQ,ZSTD,1,10w,1682768346434,1682768355251,2.82,3.254,164382,11.66818,1
result,INT32,FREQ,ZSTD,1,100w,1682768381369,1682768417419,11.113,22.105,1643650,11.66917,11
result,INT32,FREQ,ZSTD,1,1000w,1682768443546,1682768745492,88.981,208.831,16435380,11.66995,115
result,INT32,FREQ,ZSTD,3,10w,1682768771627,1682768784761,3.187,7.151,500011,5.51009,1
result,INT32,FREQ,ZSTD,3,100w,1682768810873,1682768888134,14.011,60.177,5006221,5.50317,11
result,INT32,FREQ,ZSTD,3,1000w,1682768914228,1682769619508,113.159,587.062,50109219,5.49799,115
result,INT32,FREQ,ZSTD,5,10w,1682769645621,1682769662020,3.794,9.842,832176,4.30699,1
result,INT32,FREQ,ZSTD,5,100w,1682769688151,1682769796359,16.205,88.936,8321593,4.30689,11
result,INT32,FREQ,ZSTD,5,1000w,1682769822461,1682770816861,136.565,852.982,83217878,4.30677,115
result,INT32,FREQ,LZMA2,1,10w,1682770842990,1682770851950,2.816,3.383,164033,11.693,1
result,INT32,FREQ,LZMA2,1,100w,1682770878072,1682770914869,11.89,21.92,1640075,11.69461,11
result,INT32,FREQ,LZMA2,1,1000w,1682770941003,1682771246231,86.441,214.555,16399919,11.69518,115
result,INT32,FREQ,LZMA2,3,10w,1682771272338,1682771286028,3.105,6.863,498527,5.52649,1
result,INT32,FREQ,LZMA2,3,100w,1682771312124,1682771387340,14.49,57.371,4994307,5.5163,11
result,INT32,FREQ,LZMA2,3,1000w,1682771413463,1682772084311,115.455,550.029,50013549,5.50851,115
result,INT32,FREQ,LZMA2,5,10w,1682772110427,1682772128946,3.446,10.281,829903,4.31878,1
result,INT32,FREQ,LZMA2,5,100w,1682772155063,1682772264506,16.418,89.151,8302752,4.31666,11
result,INT32,FREQ,LZMA2,5,1000w,1682772290619,1682773406094,139.415,970.648,83053223,4.31531,115
result,INT32,ZIGZAG,UNCOMPRESSED,1,10w,1682773432220,1682773441652,2.902,3.787,214606,8.93749,1
result,INT32,ZIGZAG,UNCOMPRESSED,1,100w,1682773467761,1682773508797,11.441,26.771,2146472,8.93561,11
result,INT32,ZIGZAG,UNCOMPRESSED,1,1000w,1682773534911,1682773877748,86.628,252.202,21465640,8.93521,115
result,INT32,ZIGZAG,UNCOMPRESSED,3,10w,1682773903883,1682773918492,3.249,8.638,643318,4.28265,1
result,INT32,ZIGZAG,UNCOMPRESSED,3,100w,1682773944609,1682774038422,14.018,76.941,6433916,4.28201,11
result,INT32,ZIGZAG,UNCOMPRESSED,3,1000w,1682774064533,1682774930641,113.955,747.618,64339420,4.28198,115
result,INT32,ZIGZAG,UNCOMPRESSED,5,10w,1682774956772,1682774975689,3.474,12.729,1071017,3.34652,1
result,INT32,ZIGZAG,UNCOMPRESSED,5,100w,1682775001804,1682775134812,16.638,113.469,10711217,3.34604,11
result,INT32,ZIGZAG,UNCOMPRESSED,5,1000w,1682775160932,1682776400898,135.78,1099.589,107111705,3.34604,115
result,INT32,ZIGZAG,SNAPPY,1,10w,1682776427029,1682776436113,2.806,3.479,17414,110.14402,1
result,INT32,ZIGZAG,SNAPPY,1,100w,1682776462240,1682776501713,11.488,25.14,175003,109.5984,11
result,INT32,ZIGZAG,SNAPPY,1,1000w,1682776527829,1682776843497,86.345,225.241,1751951,109.47798,115
result,INT32,ZIGZAG,SNAPPY,3,10w,1682776869614,1682776883291,3.159,7.763,51749,53.24033,1
result,INT32,ZIGZAG,SNAPPY,3,100w,1682776909399,1682776986647,13.927,60.457,519586,53.02324,11
result,INT32,ZIGZAG,SNAPPY,3,1000w,1682777012765,1682777746965,116.26,613.228,5199158,52.98938,115
result,INT32,ZIGZAG,SNAPPY,5,10w,1683109030063,1683109047840,3.421,11.69,85984,41.68438,1
result,INT32,ZIGZAG,SNAPPY,5,100w,1683109073956,1683109190157,16.204,96.975,863098,41.52509,11
result,INT32,ZIGZAG,SNAPPY,5,1000w,1683109216261,1683110304367,135.763,946.611,8635597,41.50266,115
result,INT32,ZIGZAG,LZ4,1,10w,1683110330481,1683110339043,2.78,3.233,9144,209.75962,1
result,INT32,ZIGZAG,LZ4,1,100w,1683110365129,1683110401922,11.351,22.562,92428,207.51333,11
result,INT32,ZIGZAG,LZ4,1,1000w,1683110428036,1683110731201,86.135,212.681,926668,206.97816,115
result,INT32,ZIGZAG,LZ4,3,10w,1683110757318,1683110770252,3.119,7.308,26986,102.09427,1
result,INT32,ZIGZAG,LZ4,3,100w,1683110796362,1683110869856,13.699,56.767,272378,101.14663,11
result,INT32,ZIGZAG,LZ4,3,1000w,1683110895969,1683111568330,114.687,552.069,2728714,100.96335,115
result,INT32,ZIGZAG,LZ4,5,10w,1683111594457,1683111610888,3.415,10.205,44804,79.9971,1
result,INT32,ZIGZAG,LZ4,5,100w,1683111637014,1683111745441,16.787,88.746,452073,79.27965,11
result,INT32,ZIGZAG,LZ4,5,1000w,1683111771549,1683112873194,138.992,957.063,4528140,79.14954,115
result,INT32,ZIGZAG,GZIP,1,10w,1683112899328,1683112908211,2.728,3.428,8102,236.73648,1
result,INT32,ZIGZAG,GZIP,1,100w,1683112934325,1683112970811,11.303,22.436,81842,234.35448,11
result,INT32,ZIGZAG,GZIP,1,1000w,1683112996934,1683113301294,87.181,213.114,820112,233.87054,115
result,INT32,ZIGZAG,GZIP,3,10w,1683113327407,1683113340724,3.187,7.439,23817,115.67817,1
result,INT32,ZIGZAG,GZIP,3,100w,1683113366831,1683113448305,14.112,64.537,240118,114.7357,11
result,INT32,ZIGZAG,GZIP,3,1000w,1683113474403,1683114203742,113.957,610.793,2403611,114.61926,115
result,INT32,ZIGZAG,GZIP,5,10w,1683114229851,1683114247281,3.485,11.214,39485,90.77308,1
result,INT32,ZIGZAG,GZIP,5,100w,1683114273396,1683114392709,16.361,100.012,397917,90.06947,11
result,INT32,ZIGZAG,GZIP,5,1000w,1683114418817,1683115476573,135.555,917.491,3982402,89.99598,115
result,INT32,ZIGZAG,ZSTD,1,10w,1683115502694,1683115511547,2.856,3.289,5813,329.95699,1
result,INT32,ZIGZAG,ZSTD,1,100w,1683115537677,1683115575606,12.123,22.976,58768,326.36877,11
result,INT32,ZIGZAG,ZSTD,1,1000w,1683115601731,1683115907591,86.644,215.488,588441,325.94608,115
result,INT32,ZIGZAG,ZSTD,3,10w,1683115933702,1683115946923,3.048,7.471,16955,162.49543,1
result,INT32,ZIGZAG,ZSTD,3,100w,1683115973051,1683116052178,13.912,62.344,170980,161.1306,11
result,INT32,ZIGZAG,ZSTD,3,1000w,1683116078284,1683116757482,113.354,561.6,1709663,161.14293,115
result,INT32,ZIGZAG,ZSTD,5,10w,1683116783599,1683116801146,3.556,11.232,28083,127.6281,1
result,INT32,ZIGZAG,ZSTD,5,100w,1683116827252,1683116937776,16.425,91.218,283043,126.62451,11
result,INT32,ZIGZAG,ZSTD,5,1000w,1683116963887,1683118119466,136.106,1014.681,2829412,126.66949,115
result,INT32,ZIGZAG,LZMA2,1,10w,1683118145584,1683118154612,2.859,3.416,6957,275.6993,1
result,INT32,ZIGZAG,LZMA2,1,100w,1683118180715,1683118218754,11.781,23.335,70223,273.13046,11
result,INT32,ZIGZAG,LZMA2,1,1000w,1683118244856,1683118554746,87.635,218.227,702694,272.94959,115
result,INT32,ZIGZAG,LZMA2,3,10w,1683118580861,1683118594753,3.167,7.116,20347,135.4062,1
result,INT32,ZIGZAG,LZMA2,3,100w,1683118620856,1683118702638,14.456,64.027,205181,134.27223,11
result,INT32,ZIGZAG,LZMA2,3,1000w,1683118728744,1683119421477,113.043,575.016,2051714,134.27803,115
result,INT32,ZIGZAG,LZMA2,5,10w,1683119447590,1683119467139,3.417,11.727,33727,106.27035,1
result,INT32,ZIGZAG,LZMA2,5,100w,1683119493259,1683119615462,16.446,102.292,339869,105.45292,11
result,INT32,ZIGZAG,LZMA2,5,1000w,1683119641593,1683120801019,143.662,1010.496,3397180,105.49932,115
result,INT32,CHIMP,UNCOMPRESSED,1,10w,1683120827142,1683120836301,2.767,3.696,194516,9.86058,1
result,INT32,CHIMP,UNCOMPRESSED,1,100w,1683120862413,1683120902506,11.225,26.076,1945586,9.85823,11
result,INT32,CHIMP,UNCOMPRESSED,1,1000w,1683120928620,1683121272519,89.644,250.269,19456838,9.85772,115
result,INT32,CHIMP,UNCOMPRESSED,3,10w,1683121298632,1683121312673,3.285,7.896,580646,4.74491,1
result,INT32,CHIMP,UNCOMPRESSED,3,100w,1683121338776,1683121423760,13.773,68.382,5807260,4.74408,11
result,INT32,CHIMP,UNCOMPRESSED,3,1000w,1683121449879,1683122230823,112.134,664.17,58073292,4.74401,115
result,INT32,CHIMP,UNCOMPRESSED,5,10w,1683122256949,1683122276253,3.492,13.12,958284,3.74021,1
result,INT32,CHIMP,UNCOMPRESSED,5,100w,1683122302368,1683122441011,16.128,119.588,9583905,3.73962,11
result,INT32,CHIMP,UNCOMPRESSED,5,1000w,1683122467138,1683123790398,136.068,1182.371,95838601,3.73962,115
result,INT32,CHIMP,SNAPPY,1,10w,1683123816646,1683123825452,2.741,3.355,29548,64.91292,1
result,INT32,CHIMP,SNAPPY,1,100w,1683123851556,1683123888916,11.495,23.015,296137,64.76748,11
result,INT32,CHIMP,SNAPPY,1,1000w,1683123915023,1683124226430,87.005,220.374,2963603,64.71854,115
result,INT32,CHIMP,SNAPPY,3,10w,1683124252539,1683124265563,3.21,7.059,84017,32.79254,1
result,INT32,CHIMP,SNAPPY,3,100w,1683124291675,1683124369431,14.445,60.425,849778,32.42039,11
result,INT32,CHIMP,SNAPPY,3,1000w,1683124395565,1683125087433,114.868,572.453,8541900,32.25279,115
result,INT32,CHIMP,SNAPPY,5,10w,1683125113548,1683125130032,3.409,10.547,136302,26.29613,1
result,INT32,CHIMP,SNAPPY,5,100w,1683125156139,1683125280226,16.389,104.768,1380799,25.95614,11
result,INT32,CHIMP,SNAPPY,5,1000w,1683125306342,1683126460112,134.585,1014.7,13908403,25.76861,115
result,INT32,CHIMP,LZ4,1,10w,1683126486226,1683126495094,2.875,3.266,21976,87.2789,1
result,INT32,CHIMP,LZ4,1,100w,1683126521212,1683126557100,11.198,21.866,221653,86.53184,11
result,INT32,CHIMP,LZ4,1,1000w,1683126583231,1683126879523,84.441,207.829,2216304,86.54049,115
result,INT32,CHIMP,LZ4,3,10w,1683126905634,1683126918242,3.272,6.615,58941,46.74357,1
result,INT32,CHIMP,LZ4,3,100w,1683126944349,1683127015177,14.191,53.745,596155,46.213,11
result,INT32,CHIMP,LZ4,3,1000w,1683127041292,1683127734222,110.095,578.008,5980018,46.07011,115
result,INT32,CHIMP,LZ4,5,10w,1683127760340,1683127777355,3.409,10.809,95788,37.41789,1
result,INT32,CHIMP,LZ4,5,100w,1683127803468,1683127916290,16.109,93.857,967400,37.04795,11
result,INT32,CHIMP,LZ4,5,1000w,1683127942419,1683128934713,136.346,851.362,9691964,36.97911,115
result,INT32,CHIMP,GZIP,1,10w,1683128960828,1683128969698,2.879,3.344,21447,89.43153,1
result,INT32,CHIMP,GZIP,1,100w,1683128995813,1683129032535,11.379,22.5,216400,88.63234,11
result,INT32,CHIMP,GZIP,1,1000w,1683129058639,1683129359800,86.075,211.019,2164341,88.61822,115
result,INT32,CHIMP,GZIP,3,10w,1683129385914,1683129398560,3.139,6.781,56165,49.05375,1
result,INT32,CHIMP,GZIP,3,100w,1683129424687,1683129501844,13.872,60.446,566012,48.67406,11
result,INT32,CHIMP,GZIP,3,1000w,1683129527962,1683130193144,113.664,546.931,5661669,48.66058,115
result,INT32,CHIMP,GZIP,5,10w,1683130219262,1683130236463,3.39,11.034,91473,39.18282,1
result,INT32,CHIMP,GZIP,5,100w,1683130262582,1683130369711,16.325,87.886,921916,38.87574,11
result,INT32,CHIMP,GZIP,5,1000w,1683130395830,1683131421712,135.415,885.783,9222825,38.86013,115
result,INT32,CHIMP,ZSTD,1,10w,1683131447832,1683131456699,2.767,3.333,18498,103.68899,1
result,INT32,CHIMP,ZSTD,1,100w,1683131482811,1683131518781,11.06,22.115,186530,102.82549,11
result,INT32,CHIMP,ZSTD,1,1000w,1683131544885,1683131846274,86.638,210.629,1863057,102.9491,115
result,INT32,CHIMP,ZSTD,3,10w,1683131872378,1683131885400,3.13,7.215,46266,59.54928,1
result,INT32,CHIMP,ZSTD,3,100w,1683131911502,1683131984494,14.084,56.027,467515,58.92882,11
result,INT32,CHIMP,ZSTD,3,1000w,1683132010600,1683132675017,114.264,545.46,4680503,58.86122,115
result,INT32,CHIMP,ZSTD,5,10w,1683132701136,1683132717418,3.446,10.044,75433,47.51468,1
result,INT32,CHIMP,ZSTD,5,100w,1683132743551,1683132859297,16.09,96.754,761947,47.03762,11
